"質問","アジャイルプラクティス_16"
"疑問","アジャイルプラクティス_16"
"なぜ？","アジャイルプラクティス_16"
"なぜ? と問い続けなさい。言われたことを額面どおりに受け取ってはいけません。問題の担本を理解するまで質問し続けるのです。「Fifth Discipline FieldBook」では、こうした根本原因分析の一例が紹介されている。あるコンサルタントが製造工場の管理者に聞き取りをした時の話だ。床に油がこぼれているのを目にした管理者は、最初の反応として、それを消掃するよう指示した。一方、コンサルタントはこう尋ねた。「なぜ床に油がこぼれているのでしょうか? 」 質問の主旨を捉えかねた管理者は、消掃担当者の怠慢を叱責した。コンサルタントは再び尋ねた。「なぜ床に油がこぼれているのでしょうか? J」部門を横断して大勢の従業員に対して果敢に「なぜ? J を繰り返し聞い続けた結果、コンサルタントはついに問題の真相を突き止めた。購買条件の記述が不十分だったせいで、不備のあるガスケットが大量に購入されていたのだ。この結末は、管理者をはじめすべての関係者にかなりの街曜を与えた。思いもよらないことだったのだ。おかげで深刻な問題が白日の下にさらされた。この問題が放置されていたら事態はさらに悪化し、損害も鉱大していただろう。今回、コンサルタントがしたことは「なぜ? J と尋ねること、それだけだった。","アジャイルプラクティス_16"
"タイムボックス","アジャイルプラクティス_17"
"リズム","アジャイルプラクティス_17"
"アジャイル開発者は、さまざまな情報源からフィードバックを得る。ユーザ、チームメンパ一、それからテストされているコード。こうしたフィードバックを活用することで、プロジェクトの進む方向を調整できる。これら具体的なフィードバックに加えて、流れていった時間そのものからも、きわめて重要な形のフィードバックが得られる。アジャイルの手法の多くは、タイムボックス化をベースとしている。『タイムボックス化』とは、作業に対して短期間の、厳しい締め切りを設定することだ。締め切りの延長はなしだ。どこで作業の帳尻を合わせるかは自分で選ぶことができる。だが、締め切りは固定だ。すべての作業を完了させるまでにタイムボックスがいくつ必要なのか、正確な数はわからない場合がほとんどだろう。それでも、個々のタイムボックスの期聞は短く限定しておく。タイムボックスごとに、はっきりとした目標を設定して成果をあげていくんだ。例えば、よくあるイテレーションの長さは数週間だ。最終日を迎えたらイテレーションは終了する。イテレーションの長さは固定だが、あるイテレーションでどの機能に取り組むかは柔軟に決めていい。別の言い方をすれば、日付は動かせないが、機能は動かせるということだ。同じやり方で設計ミーティングもタイムボックス化できる。つまり、所定の時聞が来たらミーティングは終了し、その時点で設計をどうするかが決まっているということだ。厳しい締め切りが設定されれば、とにかく選択せざるを得ない。哲学的な議論や、いつまでたっても進捗率80 パーセントの機能にかまけて時聞を浪費するわけにはいかなくなる。タイムボックスが物事を前進させるんだ。サメは泳ぎ続けなければ死んでしまう。その意味では、ソフトウェアプロジェクトもサメみたいなものだ。その都度その都度での最良の情報を活用して、前進し続けなければならない。","アジャイルプラクティス_17"
"決断","アジャイルプラクティス_18"
"顧客に決断してもらうのです。開発者、マネージャ、業務アナリストは、ビジネスに重大な影響を及ぼす決定を下すべきではありません。事の詳細を、ビジネスの担い手に理解してもらえる言葉で伝えたうえで、顧客に決断してもらうのです。","アジャイルプラクティス_18"
"設計書","アジャイルプラクティス_19"
"ドキュメント","アジャイルプラクティス_19"
"厳密","アジャイルプラクティス_19"
"優れた段計は地図です。少しずつ発展させるのです。設計は、正しい方向を示す道しるべではありますが、土地そのものではありません。具体的な道順を事細かに指定すべきものでもありません。設計(または設計者) に囚われてはいけません。","アジャイルプラクティス_19"
"アジャイルの本質とは？","アジャイルプラクティス_2"
"どこで生まれた","アジャイルプラクティス_2"
"アジャイルマニフェスト","アジャイルプラクティス_2"
"2001 年2 月、17 人の同志がユタ州のスノーバードに集まった。会合の目的は、当時軽量プロセス(Lightweight Processes)と総称されていた新たなソフトウェア開発の動向について話し合うことだった。そのころアンディたちは、中間成果物の多さの割には最終成果物が少ない重厚長大な開発方法論のせいで、数々のプロジェクトが失敗するのを目の当たりにしていた。もっと優れた関発方法論があるはずだ。重要度の高い事柄に注力し、重要度の低い事柄( 貴重な時間を浪費するばかりで、大して成果の出ない事柄) には労力を割かないようにする方法論が。17 人はそれにアジャイルという名前を与え、アジャイルマニフェストを発表した。アジャイルマニフェストでは、ソフトウェア開発で重視するものを改めて考え直した。重視するのは、人、人と人との交流と協調、適応力、動作するソフトウェアだ。","アジャイルプラクティス_2"
"リリース可能","アジャイルプラクティス_20"
"いついかなる時でもプロジェクトをリリース可能な状態にしておくのです。プロジェクトを常に、コンパイルが通り、実行可能で、テストも通っていて、突然のデプロイ要請にも迅速に対応できる状態にしておきなさい。","アジャイルプラクティス_20"
"コードの統合","アジャイルプラクティス_21"
"はやめに統合すれば、サブシステム問の相互作用と連携がどうなっているのかを確認できる。データのやり取りや共有の方法も実際に調べられる。統合にあたって解決すべき課題を早く把握できれば、早い段階で対処できるし、修正の手間も比較的少なくて済む。これは、3 人の開発者で5 万行のコードベースを手がける場合であっても、5 千人で3 千万行を手がける場合でも同じだ。ところが統合を先延ばしにしていると、こうした統合にまつわる問題は手に負えないものになりかねない。対処しようにもコードの修正が広範囲にわたって必要になってしまい、納期の遅れや混乱を招いてしまうのだ。","アジャイルプラクティス_21"
"デモ","アジャイルプラクティス_22"
"フィードバック","アジャイルプラクティス_22"
"頻繁にフィードバックを得よう。イテレーションの周期が四半期や1 年では長すぎる。1 回のイテレーションの長さは、1 週間か2 週間にすること。アプリケーションについて顧客からフィードバックを得ることに積極的になろう。たとえまだ実装が不十分な機能があったとしても、見せることで何らかのフィードバックを得られるからだ。","アジャイルプラクティス_22"
"開発の単位","アジャイルプラクティス_23"
"インクリメンタル","アジャイルプラクティス_23"
"インクリメンタルに開発しなさい。最小限だけれども、きちんと使える機能を備えた製品をリリースしなさい。各インクリメントの開発では、1～4 週間周期のイテレーションをまわすのです。","アジャイルプラクティス_23"
"ユニットテスト","アジャイルプラクティス_24"
"■ユニットテストは索早いフィードバックを提供する。　コードは何度も繰り返し実行される。コードの変更や書き直しを行っても、元の振る舞いを壊していないことをテストケースが保証する。もし何か問題があれば、すぐに確認して修正できる。■ユニットテストはコードを堅牢にする　テストは、正常ケース、異常ケース、例外ケースの実行を通してコードの振る舞いを徹底して考えるのに役立つ。■ユニットテストは役に立つ設計ツールである　ユニットテストは、実用的でシンプルな設計の実現にも役立つ。■ユニットテストは開発者の自信を強める　コードをテストすることで、さまざまな条件での振る舞いを試すことになる。おかげで、厳しいスケジュールでプレッシャーのきつい、新しい作業に直而したときであっても、自信を持って取り組める。■ユニットテストは問題解決時には探査装置となる　ユニットテストは、いわばプリント基板のテストに使うオシロスコープのプロープと同じような役割を果たす。問題が発生したらすぐに、コードの内部動作のパルスを測定できる。これは問題を突き止めて解決するための自然なやり方だ。■ユニットテストは信頼のおけるドキュメントである　新しいAPI を知るにあたっては、そのAPI のユニットテストを正確で信頼のおけるドキュメントとして活用できる。■ユニットテストは学習教材である　新しいAPI を使い始めるときには、そのAPI のテストを作成することから始めると、学習効果を高められる。こうしたラーニングテスト( 学習テスト) は、API の動作を理解するためだけでなく、後になって互換性のない変更が加えられたときに、それをすばやく検出するのにも役立つ。","アジャイルプラクティス_24"
"顧客の声","アジャイルプラクティス_25"
"ユーザーの声","アジャイルプラクティス_25"
"ユーザの声","アジャイルプラクティス_25"
"あらゆる不満に真実が潜んでいるのです。その真実を見つけ出し、本当の問題に対処なさい。","アジャイルプラクティス_25"
"ブタ","アジャイルプラクティス_26"
"ニワトリ","アジャイルプラクティス_26"
"Scrum では、チームメンバーと非チームメンバーの役割を、それぞれブタとニワトリと名付けている。チームメンバーがブタ( これはいい名前I) で、非チームメンバー( マネージャ、サポート、品質保証担当など) がニワトリだ。ブタとニワトリという表現は、一緒にレストランを開こうとしている家畜の寓話にちなんでいる。レストランで朝食にベーコンエッグを出そうとすれば、ニワトリも確かに手を貸すが、プタにはコミットメントが求められる。ニワトリは卵を産むだけでいいが、プタの方は命がけだ。Scrum ではr「ブタ」だけがスタンドアップミーティングに参加できる。","アジャイルプラクティス_26"
"まともな設計","アジャイルプラクティス_27"
"アーキテクト","アジャイルプラクティス_27"
"まともな設計は積極的にコードを書くプログラマから生まれます。本物の洞察は、実際にコードを書くことからもたらされます。コーディングしないアーキテクトと一緒に仕事をしないように。システムの実態を知らずにまともに設計なんでできません。","アジャイルプラクティス_27"
"教えたくない","アジャイルプラクティス_28"
"分かち合いたくない","アジャイルプラクティス_28"
"メンターになりましょう。自分の知識をほかの人たちと分かち合うのは楽しいことです。与えることで得られるものがあります。ほかの人たちを刺激して、もっと良い結果を出せるようにしなさい。チーム全体の能力を高めるように努めなさい。","アジャイルプラクティス_28"
"教え方","アジャイルプラクティス_29"
"答えを教える","アジャイルプラクティス_29"
"学び","アジャイルプラクティス_29"
"みんなに問題を解決する機会を与えなさい。解決策を与えるのではなく、正しい方向に導くのです。その過程で誰もが何かを学ぶことができます。","アジャイルプラクティス_29"
"アジャイルなアプローチとは？","アジャイルプラクティス_3"
"アジャイルなアプローチとは、適応力と協調を重んじる人々が、一丸となって目に見える具体的な目標( きちんと動作するソフトウェア)に向かっていくことである。これがアジャイルの本質だ。開発がアジャイルになると、開発現場で重点を置くものが、計画を絶対視する(plan-based) 方式から、より自然で継続的なスタイルへと変化していく。アジャイル開発では、チームのメンバー( およびチームと共に作業するメンバー)全員が、プロジェクトで明確な結果を出すことを目指すプロフェッショナルであることを前提としている。","アジャイルプラクティス_3"
"透明性","アジャイルプラクティス_30"
"情報の共有","アジャイルプラクティス_30"
"あらゆることをみんなに知らせましょう。自分の状況、アイデア、関心のある事柄などを公開しなさい。ほかの人たちから仕事の状況を尋ねられるまで黙っていてはいけません。","アジャイルプラクティス_30"
"アジャイルは全員がプロフェッショナルである必要があるのか？","アジャイルプラクティス_4"
"アジャイル開発において、必ずしも全員が経験豊富なプロフェッショナルではないかもしれない。しかし、プロフェッショナルとしての意識を持ち、自らの持てる力を最大限に発揮したいという意欲に満ちている。","アジャイルプラクティス_4"
"アジャイルに向いてないチーム","アジャイルプラクティス_5"
